lnc_id,lnc_chr,lnc_start,lnc_end,lnc_strand,gene_id,gene_name,gene_chr,gene_start,gene_end,gene_strand,orientation
bowtie_circ_000060,Pf3D7_13_v3,878362,878519,-,PF3D7_1321300,NA,Pf3D7_13_v3,876221,886264,-,sense
bowtie_circ_000066,Pf3D7_13_v3,891326,892357,-,PF3D7_1321500,NA,Pf3D7_13_v3,890106,894782,-,sense
bowtie_circ_005635,Pf3D7_13_v3,911758,911902,-,PF3D7_1321900,NA,Pf3D7_13_v3,911667,912545,-,sense
Pf3D7lncRNA_1866,Pf3D7_13_v3,961645,962590,-,PF3D7_1322900,NA,Pf3D7_13_v3,961213,963561,+,antisense
bowtie_circ_000484,Pf3D7_13_v3,965893,966007,-,PF3D7_1323100,NA,Pf3D7_13_v3,965486,966280,-,sense
bowtie_circ_001652,Pf3D7_13_v3,972103,972814,-,PF3D7_1323400,NA,Pf3D7_13_v3,971847,973036,-,sense
TCONS_00007724,Pf3D7_13_v3,979320,980215,-,PF3D7_1323600,NA,Pf3D7_13_v3,978965,980221,+,antisense
bowtie_circ_004196,Pf3D7_13_v3,1042858,1042961,+,PF3D7_1325000,NA,Pf3D7_13_v3,1042855,1043088,-,antisense
bowtie_circ_002767,Pf3D7_13_v3,1064415,1064526,+,PF3D7_1325500,NA,Pf3D7_13_v3,1063944,1066411,+,sense
bowtie_circ_005193,Pf3D7_13_v3,1091176,1091299,-,PF3D7_1326200,NA,Pf3D7_13_v3,1090329,1091327,-,sense
bowtie_circ_003696,Pf3D7_13_v3,1097242,1097513,-,PF3D7_1326400,NA,Pf3D7_13_v3,1095553,1098464,-,sense
Pf3D7lncRNA_1879,Pf3D7_13_v3,1129525,1130513,+,PF3D7_1326900,NA,Pf3D7_13_v3,1129363,1133046,-,antisense
bowtie_circ_002823,Pf3D7_13_v3,1137874,1137980,-,PF3D7_1327000,NA,Pf3D7_13_v3,1134070,1138040,-,sense
Pf3D7lncRNA_1881,Pf3D7_13_v3,1138572,1140578,+,PF3D7_1327100,NA,Pf3D7_13_v3,1138558,1141561,-,antisense
bowtie_circ_003394,Pf3D7_13_v3,1189297,1189417,+,PF3D7_1328200,NA,Pf3D7_13_v3,1186619,1195201,+,sense
bowtie_circ_001465,Pf3D7_13_v3,1196353,1196593,-,PF3D7_1328300,NA,Pf3D7_13_v3,1196229,1197509,-,sense
Pf3D7lncRNA_1886,Pf3D7_13_v3,1210205,1211066,+,PF3D7_1328600,NA,Pf3D7_13_v3,1209744,1211772,-,antisense
Pf3D7lncRNA_1890,Pf3D7_13_v3,1228087,1233922,+,PF3D7_1329100,NA,Pf3D7_13_v3,1227372,1234418,-,antisense
bowtie_circ_003487,Pf3D7_13_v3,1228838,1229015,-,PF3D7_1329100,NA,Pf3D7_13_v3,1227372,1234418,-,sense
bowtie_circ_002900,Pf3D7_13_v3,1233162,1233341,-,PF3D7_1329100,NA,Pf3D7_13_v3,1227372,1234418,-,sense
bowtie_circ_004258,Pf3D7_13_v3,1255480,1255633,+,PF3D7_1329500,NA,Pf3D7_13_v3,1252059,1257973,+,sense
Pf3D7lncRNA_1894,Pf3D7_13_v3,1270525,1271405,-,PF3D7_1329900,NA,Pf3D7_13_v3,1269311,1271434,+,antisense
bowtie_circ_001023,Pf3D7_13_v3,1277064,1278021,-,PF3D7_1330300,NA,Pf3D7_13_v3,1276089,1278373,-,sense
bowtie_circ_002241,Pf3D7_13_v3,1291514,1292088,+,PF3D7_1330700,NA,Pf3D7_13_v3,1290118,1292954,+,sense
Pf3D7lncRNA_1900,Pf3D7_13_v3,1300619,1301527,+,PF3D7_1331100,NA,Pf3D7_13_v3,1299906,1305294,-,antisense
bowtie_circ_001792,Pf3D7_13_v3,1320724,1320853,-,PF3D7_1331700,NA,Pf3D7_13_v3,1319089,1321845,-,sense
bowtie_circ_003689,Pf3D7_13_v3,1324648,1324752,+,PF3D7_1331800,NA,Pf3D7_13_v3,1324012,1324802,+,sense
bowtie_circ_004797,Pf3D7_13_v3,1362586,1362786,+,PF3D7_1333200,NA,Pf3D7_13_v3,1362093,1367609,+,sense
bowtie_circ_003154,Pf3D7_13_v3,1374990,1375123,-,PF3D7_1333600,NA,Pf3D7_13_v3,1373390,1377397,-,sense
bowtie_circ_000678,Pf3D7_13_v3,1419327,1419564,-,PF3D7_1335100,NA,Pf3D7_13_v3,1419086,1420141,-,sense
Pf3D7lncRNA_1913,Pf3D7_13_v3,1423004,1423426,+,PF3D7_1335200,NA,Pf3D7_13_v3,1422322,1425596,-,antisense
Pf3D7lncRNA_1914,Pf3D7_13_v3,1423628,1424233,+,PF3D7_1335200,NA,Pf3D7_13_v3,1422322,1425596,-,antisense
TCONS_00007193,Pf3D7_13_v3,1423688,1424320,+,PF3D7_1335200,NA,Pf3D7_13_v3,1422322,1425596,-,antisense
TCONS_00007207,Pf3D7_13_v3,1491557,1492801,+,PF3D7_1337000,NA,Pf3D7_13_v3,1491265,1494308,-,antisense
Pf3D7lncRNA_1922,Pf3D7_13_v3,1505332,1505931,-,PF3D7_1337300,NA,Pf3D7_13_v3,1503015,1506022,+,antisense
TCONS_00007214,Pf3D7_13_v3,1517558,1518511,+,PF3D7_1337500,NA,Pf3D7_13_v3,1509589,1519593,-,antisense
bowtie_circ_002455,Pf3D7_13_v3,1542395,1542527,+,PF3D7_1338100,NA,Pf3D7_13_v3,1542080,1543981,+,sense
bowtie_circ_003870,Pf3D7_13_v3,1545561,1545687,-,PF3D7_1338200,NA,Pf3D7_13_v3,1545070,1545735,-,sense
bowtie_circ_004896,Pf3D7_13_v3,1549169,1550384,+,PF3D7_1338300,NA,Pf3D7_13_v3,1548692,1550396,+,sense
bowtie_circ_004473,Pf3D7_13_v3,1551328,1551725,-,PF3D7_1338400,NA,Pf3D7_13_v3,1550949,1553103,-,sense
bowtie_circ_001512,Pf3D7_13_v3,1561937,1562125,-,PF3D7_1338700,NA,Pf3D7_13_v3,1561255,1563123,-,sense
bowtie_circ_003250,Pf3D7_13_v3,1590653,1590763,+,PF3D7_1339700,NA,Pf3D7_13_v3,1590510,1596320,-,antisense
bowtie_circ_000378,Pf3D7_13_v3,1594460,1594628,+,PF3D7_1339700,NA,Pf3D7_13_v3,1590510,1596320,-,antisense
bowtie_circ_003199,Pf3D7_13_v3,1628165,1628471,-,PF3D7_1340900,NA,Pf3D7_13_v3,1627311,1629480,+,antisense
bowtie_circ_003918,Pf3D7_13_v3,1634010,1634324,+,PF3D7_1341200,NA,Pf3D7_13_v3,1633860,1634530,-,antisense
TCONS_00007884,Pf3D7_13_v3,1640487,1641124,-,PF3D7_1341500,NA,Pf3D7_13_v3,1639617,1641143,+,antisense
bowtie_circ_001381,Pf3D7_13_v3,1649531,1650205,-,PF3D7_1341900,NA,Pf3D7_13_v3,1649113,1650649,-,sense
bowtie_circ_000943,Pf3D7_13_v3,1649731,1650205,-,PF3D7_1341900,NA,Pf3D7_13_v3,1649113,1650649,-,sense
bowtie_circ_000566,Pf3D7_13_v3,1649979,1650132,-,PF3D7_1341900,NA,Pf3D7_13_v3,1649113,1650649,-,sense
bowtie_circ_000511,Pf3D7_13_v3,1653424,1653524,+,PF3D7_1342000,NA,Pf3D7_13_v3,1653211,1654131,-,antisense
bowtie_circ_004291,Pf3D7_13_v3,1653743,1653968,-,PF3D7_1342000,NA,Pf3D7_13_v3,1653211,1654131,-,sense
bowtie_circ_005063,Pf3D7_13_v3,1653782,1653893,-,PF3D7_1342000,NA,Pf3D7_13_v3,1653211,1654131,-,sense
bowtie_circ_005119,Pf3D7_13_v3,1688367,1688499,-,PF3D7_1342900,NA,Pf3D7_13_v3,1682393,1693969,-,sense
bowtie_circ_000059,Pf3D7_13_v3,1776337,1776471,+,PF3D7_1344300,NA,Pf3D7_13_v3,1774275,1779042,-,antisense
bowtie_circ_003710,Pf3D7_13_v3,1785883,1786030,-,PF3D7_1344400,NA,Pf3D7_13_v3,1785333,1786805,-,sense
Pf3D7lncRNA_1955,Pf3D7_13_v3,1828673,1829543,+,PF3D7_1345700,NA,Pf3D7_13_v3,1828283,1829689,-,antisense
TCONS_00007272,Pf3D7_13_v3,1837796,1838802,+,PF3D7_1346000,NA,Pf3D7_13_v3,1837752,1840105,-,antisense
bowtie_circ_000947,Pf3D7_13_v3,1843529,1843695,+,PF3D7_1346100,NA,Pf3D7_13_v3,1843376,1844897,+,sense
bowtie_circ_004945,Pf3D7_13_v3,1850040,1850266,+,PF3D7_1346300,NA,Pf3D7_13_v3,1849528,1850517,+,sense
bowtie_circ_005232,Pf3D7_13_v3,1864688,1864804,+,PF3D7_1346400,NA,Pf3D7_13_v3,1852898,1870864,+,sense
bowtie_circ_002204,Pf3D7_13_v3,1867757,1867934,+,PF3D7_1346400,NA,Pf3D7_13_v3,1852898,1870864,+,sense
Pf3D7lncRNA_1961,Pf3D7_13_v3,1883787,1884467,+,PF3D7_1347000,NA,Pf3D7_13_v3,1882964,1884946,-,antisense
bowtie_circ_000809,Pf3D7_13_v3,1890763,1890907,-,PF3D7_1347200,NA,Pf3D7_13_v3,1889853,1891121,-,sense
bowtie_circ_005071,Pf3D7_13_v3,1898204,1898320,-,PF3D7_1347500,NA,Pf3D7_13_v3,1897983,1899362,-,sense
bowtie_circ_003785,Pf3D7_13_v3,1898825,1899362,-,PF3D7_1347500,NA,Pf3D7_13_v3,1897983,1899362,-,sense
bowtie_circ_000287,Pf3D7_13_v3,1899202,1899362,-,PF3D7_1347500,NA,Pf3D7_13_v3,1897983,1899362,-,sense
Pf3D7lncRNA_1964,Pf3D7_13_v3,1904732,1905267,-,PF3D7_1347600,NA,Pf3D7_13_v3,1902723,1905355,+,antisense
bowtie_circ_005626,Pf3D7_13_v3,1910019,1910183,+,PF3D7_1347700,NA,Pf3D7_13_v3,1908960,1910885,+,sense
Pf3D7lncRNA_1974,Pf3D7_13_v3,2004088,2004929,+,PF3D7_1350000,NA,Pf3D7_13_v3,2003332,2005134,-,antisense
bowtie_circ_002809,Pf3D7_13_v3,2016345,2016478,-,PF3D7_1350500,NA,Pf3D7_13_v3,2015367,2018801,-,sense
bowtie_circ_005695,Pf3D7_13_v3,2034019,2034139,+,PF3D7_1351000,NA,Pf3D7_13_v3,2033838,2039882,+,sense
bowtie_circ_001454,Pf3D7_13_v3,2037609,2037747,+,PF3D7_1351000,NA,Pf3D7_13_v3,2033838,2039882,+,sense
bowtie_circ_001134,Pf3D7_13_v3,2040626,2041360,-,PF3D7_1351100,NA,Pf3D7_13_v3,2040405,2041555,-,sense
bowtie_circ_000486,Pf3D7_13_v3,2052332,2052601,+,PF3D7_1351400,NA,Pf3D7_13_v3,2052108,2053384,+,sense
bowtie_circ_001131,Pf3D7_13_v3,2052422,2052601,+,PF3D7_1351400,NA,Pf3D7_13_v3,2052108,2053384,+,sense
bowtie_circ_003933,Pf3D7_13_v3,2052494,2052601,+,PF3D7_1351400,NA,Pf3D7_13_v3,2052108,2053384,+,sense
bowtie_circ_004338,Pf3D7_13_v3,2061181,2061369,+,PF3D7_1351700,NA,Pf3D7_13_v3,2059616,2063924,+,sense
bowtie_circ_002411,Pf3D7_13_v3,2062151,2062268,+,PF3D7_1351700,NA,Pf3D7_13_v3,2059616,2063924,+,sense
bowtie_circ_004540,Pf3D7_13_v3,2063662,2063812,+,PF3D7_1351700,NA,Pf3D7_13_v3,2059616,2063924,+,sense
Pf3D7lncRNA_1983,Pf3D7_13_v3,2082059,2082631,-,PF3D7_1352200,NA,Pf3D7_13_v3,2080764,2083152,+,antisense
bowtie_circ_005067,Pf3D7_13_v3,2089193,2089307,+,PF3D7_1352400,NA,Pf3D7_13_v3,2087393,2092177,+,sense
bowtie_circ_005150,Pf3D7_13_v3,2093479,2093686,+,PF3D7_1352500,NA,Pf3D7_13_v3,2093365,2094337,-,antisense
bowtie_circ_005487,Pf3D7_13_v3,2119985,2120171,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_003204,Pf3D7_13_v3,2119985,2120189,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_002052,Pf3D7_13_v3,2120021,2120129,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_004428,Pf3D7_13_v3,2120063,2120171,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_003701,Pf3D7_13_v3,2120063,2120183,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_003794,Pf3D7_13_v3,2120087,2120189,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_000465,Pf3D7_13_v3,2120087,2120201,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_005687,Pf3D7_13_v3,2120087,2120207,-,PF3D7_1353000,NA,Pf3D7_13_v3,2118361,2120913,-,sense
bowtie_circ_003628,Pf3D7_13_v3,2130536,2130812,+,PF3D7_1353200,NA,Pf3D7_13_v3,2130531,2131065,+,sense
bowtie_circ_004231,Pf3D7_13_v3,2135219,2135333,-,PF3D7_1353300,NA,Pf3D7_13_v3,2132068,2138583,-,sense
bowtie_circ_005715,Pf3D7_13_v3,2164574,2164713,-,PF3D7_1354300,NA,Pf3D7_13_v3,2164239,2167416,-,sense
bowtie_circ_001646,Pf3D7_13_v3,2187585,2187690,+,PF3D7_1355100,NA,Pf3D7_13_v3,2187435,2190224,+,sense
bowtie_circ_005110,Pf3D7_13_v3,2242116,2242263,-,PF3D7_1356600,NA,Pf3D7_13_v3,2240970,2242412,-,sense
bowtie_circ_004710,Pf3D7_13_v3,2251377,2251492,+,PF3D7_1356800,NA,Pf3D7_13_v3,2249587,2261721,+,sense
bowtie_circ_003836,Pf3D7_13_v3,2287326,2287449,-,PF3D7_1357700,NA,Pf3D7_13_v3,2286220,2290210,-,sense
bowtie_circ_003916,Pf3D7_13_v3,2306097,2306291,-,PF3D7_1358100,NA,Pf3D7_13_v3,2305436,2307640,-,sense
bowtie_circ_000397,Pf3D7_13_v3,2338754,2338859,+,PF3D7_1359000,NA,Pf3D7_13_v3,2336005,2345850,-,antisense
Pf3D7lncRNA_2010,Pf3D7_13_v3,2350486,2350997,+,PF3D7_1359200,NA,Pf3D7_13_v3,2350437,2352820,-,antisense
bowtie_circ_004045,Pf3D7_13_v3,2374000,2374114,-,PF3D7_1359600,NA,Pf3D7_13_v3,2371882,2377959,+,antisense
bowtie_circ_004047,Pf3D7_13_v3,2375163,2375284,+,PF3D7_1359600,NA,Pf3D7_13_v3,2371882,2377959,+,sense
bowtie_circ_001717,Pf3D7_13_v3,2396300,2396456,+,PF3D7_1359900,NA,Pf3D7_13_v3,2395974,2402354,+,sense
bowtie_circ_004487,Pf3D7_13_v3,2398165,2398293,+,PF3D7_1359900,NA,Pf3D7_13_v3,2395974,2402354,+,sense
bowtie_circ_000346,Pf3D7_13_v3,2398185,2398331,+,PF3D7_1359900,NA,Pf3D7_13_v3,2395974,2402354,+,sense
bowtie_circ_003503,Pf3D7_13_v3,2435964,2436078,+,PF3D7_1360800,NA,Pf3D7_13_v3,2435343,2438924,+,sense
bowtie_circ_003824,Pf3D7_13_v3,2450575,2450755,+,PF3D7_1361100,NA,Pf3D7_13_v3,2450461,2453760,+,sense
bowtie_circ_004508,Pf3D7_13_v3,2466520,2467181,-,PF3D7_1361500,NA,Pf3D7_13_v3,2465491,2467982,-,sense
bowtie_circ_001976,Pf3D7_13_v3,2473986,2474136,+,PF3D7_1361800,NA,Pf3D7_13_v3,2473530,2481626,+,sense
bowtie_circ_003016,Pf3D7_13_v3,2477303,2477438,-,PF3D7_1361800,NA,Pf3D7_13_v3,2473530,2481626,+,antisense
bowtie_circ_003704,Pf3D7_13_v3,2540759,2540969,-,PF3D7_1363200,NA,Pf3D7_13_v3,2539948,2541540,-,sense
bowtie_circ_004005,Pf3D7_13_v3,2572971,2573274,-,PF3D7_1364200,NA,Pf3D7_13_v3,2571845,2577286,-,sense
bowtie_circ_002741,Pf3D7_13_v3,2574082,2574228,-,PF3D7_1364200,NA,Pf3D7_13_v3,2571845,2577286,-,sense
bowtie_circ_003041,Pf3D7_13_v3,2575770,2575896,-,PF3D7_1364200,NA,Pf3D7_13_v3,2571845,2577286,-,sense
bowtie_circ_005719,Pf3D7_13_v3,2632577,2633106,-,PF3D7_1365900,NA,Pf3D7_13_v3,2632534,2633260,-,sense
bowtie_circ_003009,Pf3D7_13_v3,2675831,2675943,+,PF3D7_1366900,NA,Pf3D7_13_v3,2675590,2677966,+,sense
bowtie_circ_003429,Pf3D7_13_v3,2676871,2676991,+,PF3D7_1366900,NA,Pf3D7_13_v3,2675590,2677966,+,sense
TCONS_00004775,Pf3D7_13_v3,2703337,2704763,-,PF3D7_1367800,NA,Pf3D7_13_v3,2701228,2704776,+,antisense
bowtie_circ_001780,Pf3D7_13_v3,2770105,2770219,+,PF3D7_1369500,NA,Pf3D7_13_v3,2769916,2773480,+,sense
bowtie_circ_001964,Pf3D7_13_v3,2773160,2773476,-,PF3D7_1369500,NA,Pf3D7_13_v3,2769916,2773480,+,antisense
Pf3D7lncRNA_2057,Pf3D7_13_v3,2796668,2797091,-,PF3D7_1370800,NA,Pf3D7_13_v3,2796119,2797144,+,antisense
Pf3D7lncRNA_2058,Pf3D7_13_v3,2805672,2807015,-,PF3D7_1371300,NA,Pf3D7_13_v3,2802945,2807159,+,antisense
bowtie_circ_003698,Pf3D7_13_v3,2816259,2816366,+,PF3D7_1371600,NA,Pf3D7_13_v3,2811706,2820270,+,sense
Pf3D7lncRNA_2069,Pf3D7_13_v3,2886542,2887013,+,PF3D7_1373500,NA,Pf3D7_13_v3,2884786,2892340,-,antisense
Pf3D7lncRNA_2070,Pf3D7_14_v3,3043,3687,-,PF3D7_1400100,NA,Pf3D7_14_v3,1393,5343,+,antisense
bowtie_circ_005111,Pf3D7_14_v3,47178,47292,-,PF3D7_1401200,NA,Pf3D7_14_v3,46833,47744,+,antisense
bowtie_circ_000045,Pf3D7_14_v3,47235,47349,-,PF3D7_1401200,NA,Pf3D7_14_v3,46833,47744,+,antisense
bowtie_circ_001205,Pf3D7_14_v3,61873,61980,-,PF3D7_1401600,NA,Pf3D7_14_v3,61364,62988,-,sense
bowtie_circ_001659,Pf3D7_14_v3,87676,87855,-,PF3D7_1402300,NA,Pf3D7_14_v3,85883,87883,-,sense
bowtie_circ_000846,Pf3D7_14_v3,96147,97627,-,PF3D7_1402700,NA,Pf3D7_14_v3,94980,98404,-,sense
bowtie_circ_002990,Pf3D7_14_v3,96147,98142,-,PF3D7_1402700,NA,Pf3D7_14_v3,94980,98404,-,sense
Pf3D7lncRNA_2082,Pf3D7_14_v3,126140,127388,-,PF3D7_1403400,NA,Pf3D7_14_v3,125986,129877,+,antisense
bowtie_circ_005607,Pf3D7_14_v3,127516,129502,+,PF3D7_1403400,NA,Pf3D7_14_v3,125986,129877,+,sense
bowtie_circ_001051,Pf3D7_14_v3,127772,129502,+,PF3D7_1403400,NA,Pf3D7_14_v3,125986,129877,+,sense
bowtie_circ_005008,Pf3D7_14_v3,142828,143029,-,PF3D7_1403900,NA,Pf3D7_14_v3,142242,143138,-,sense
bowtie_circ_002553,Pf3D7_14_v3,165962,166097,-,PF3D7_1404800,NA,Pf3D7_14_v3,163990,166854,-,sense
bowtie_circ_001467,Pf3D7_14_v3,218586,218688,+,PF3D7_1406200,NA,Pf3D7_14_v3,217845,226307,+,sense
bowtie_circ_005284,Pf3D7_14_v3,218598,218736,+,PF3D7_1406200,NA,Pf3D7_14_v3,217845,226307,+,sense
bowtie_circ_004269,Pf3D7_14_v3,223047,223221,+,PF3D7_1406200,NA,Pf3D7_14_v3,217845,226307,+,sense
bowtie_circ_005323,Pf3D7_14_v3,247404,247721,-,PF3D7_1406800,NA,Pf3D7_14_v3,246380,247721,-,sense
bowtie_circ_002334,Pf3D7_14_v3,259416,259596,+,PF3D7_1407100,NA,Pf3D7_14_v3,258746,259988,+,sense
bowtie_circ_004014,Pf3D7_14_v3,264545,264734,+,PF3D7_1407300,NA,Pf3D7_14_v3,264403,267074,+,sense
bowtie_circ_003348,Pf3D7_14_v3,266319,266478,-,PF3D7_1407300,NA,Pf3D7_14_v3,264403,267074,+,antisense
bowtie_circ_002362,Pf3D7_14_v3,270091,270697,+,PF3D7_1407500,NA,Pf3D7_14_v3,269881,270927,+,sense
bowtie_circ_003104,Pf3D7_14_v3,283959,284091,+,PF3D7_1407800,NA,Pf3D7_14_v3,283086,284435,+,sense
bowtie_circ_001793,Pf3D7_14_v3,289161,289269,+,PF3D7_1407900,NA,Pf3D7_14_v3,288297,289655,+,sense
bowtie_circ_002970,Pf3D7_14_v3,289383,289558,-,PF3D7_1407900,NA,Pf3D7_14_v3,288297,289655,+,antisense
bowtie_circ_005473,Pf3D7_14_v3,289408,289527,-,PF3D7_1407900,NA,Pf3D7_14_v3,288297,289655,+,antisense
bowtie_circ_004821,Pf3D7_14_v3,323850,323984,+,PF3D7_1408600,NA,Pf3D7_14_v3,323317,324172,+,sense
bowtie_circ_004200,Pf3D7_14_v3,323887,324002,+,PF3D7_1408600,NA,Pf3D7_14_v3,323317,324172,+,sense
bowtie_circ_000102,Pf3D7_14_v3,323890,324002,+,PF3D7_1408600,NA,Pf3D7_14_v3,323317,324172,+,sense
bowtie_circ_004820,Pf3D7_14_v3,326799,326952,-,PF3D7_1408700,NA,Pf3D7_14_v3,324754,346468,-,sense
bowtie_circ_000377,Pf3D7_14_v3,345048,345170,-,PF3D7_1408700,NA,Pf3D7_14_v3,324754,346468,-,sense
bowtie_circ_000831,Pf3D7_14_v3,359572,359697,+,PF3D7_1409100,NA,Pf3D7_14_v3,356550,360188,+,sense
bowtie_circ_001698,Pf3D7_14_v3,407750,407900,-,PF3D7_1410300,NA,Pf3D7_14_v3,403652,417062,-,sense
bowtie_circ_005442,Pf3D7_14_v3,421171,421609,+,PF3D7_1410400,NA,Pf3D7_14_v3,420442,422790,+,sense
Pf3D7lncRNA_2108,Pf3D7_14_v3,444857,445566,-,PF3D7_1411000,NA,Pf3D7_14_v3,440541,447773,+,antisense
Pf3D7lncRNA_2111,Pf3D7_14_v3,470629,470931,-,PF3D7_1411500,NA,Pf3D7_14_v3,468976,472016,+,antisense
bowtie_circ_001671,Pf3D7_14_v3,516906,517045,-,PF3D7_1412800,NA,Pf3D7_14_v3,516574,518193,-,sense
TCONS_00008894,Pf3D7_14_v3,527979,529045,-,PF3D7_1413100,NA,Pf3D7_14_v3,527132,529234,+,antisense
Pf3D7lncRNA_2115,Pf3D7_14_v3,528216,529025,-,PF3D7_1413100,NA,Pf3D7_14_v3,527132,529234,+,antisense
bowtie_circ_004628,Pf3D7_14_v3,554268,555638,-,PF3D7_1414000,NA,Pf3D7_14_v3,553639,555772,-,sense
bowtie_circ_001417,Pf3D7_14_v3,554485,555638,-,PF3D7_1414000,NA,Pf3D7_14_v3,553639,555772,-,sense
bowtie_circ_005569,Pf3D7_14_v3,554737,555638,-,PF3D7_1414000,NA,Pf3D7_14_v3,553639,555772,-,sense
Pf3D7lncRNA_2124,Pf3D7_14_v3,576585,576932,-,PF3D7_1414400,NA,Pf3D7_14_v3,575496,577055,+,antisense
bowtie_circ_001156,Pf3D7_14_v3,585950,586084,-,PF3D7_1414500,NA,Pf3D7_14_v3,578369,587529,-,sense
TCONS_00008914,Pf3D7_14_v3,609840,610753,-,PF3D7_1415100,NA,Pf3D7_14_v3,609205,611287,+,antisense
bowtie_circ_001478,Pf3D7_14_v3,699765,699978,+,PF3D7_1417200,NA,Pf3D7_14_v3,694585,708177,+,sense
bowtie_circ_004169,Pf3D7_14_v3,731224,731404,+,PF3D7_1417600,NA,Pf3D7_14_v3,730694,744682,-,antisense
bowtie_circ_004623,Pf3D7_14_v3,782068,782332,-,PF3D7_1418800,NA,Pf3D7_14_v3,782061,782363,-,sense
bowtie_circ_005164,Pf3D7_14_v3,782077,782203,-,PF3D7_1418800,NA,Pf3D7_14_v3,782061,782363,-,sense
bowtie_circ_003145,Pf3D7_14_v3,783853,784006,-,PF3D7_1418900,NA,Pf3D7_14_v3,783078,785819,-,sense
bowtie_circ_005225,Pf3D7_14_v3,799419,799576,-,PF3D7_1419200,NA,Pf3D7_14_v3,797709,800135,-,sense
bowtie_circ_003667,Pf3D7_14_v3,806669,806911,-,PF3D7_1419400,NA,Pf3D7_14_v3,804425,811369,-,sense
bowtie_circ_002021,Pf3D7_14_v3,808848,809013,-,PF3D7_1419400,NA,Pf3D7_14_v3,804425,811369,-,sense
bowtie_circ_002707,Pf3D7_14_v3,816322,816662,-,PF3D7_1419600,NA,Pf3D7_14_v3,815324,818245,-,sense
bowtie_circ_002412,Pf3D7_14_v3,823481,823656,-,PF3D7_1419800,NA,Pf3D7_14_v3,822423,824340,-,sense
bowtie_circ_005102,Pf3D7_14_v3,829022,829166,+,PF3D7_1420000,NA,Pf3D7_14_v3,828904,830773,-,antisense
bowtie_circ_000851,Pf3D7_14_v3,829034,829142,+,PF3D7_1420000,NA,Pf3D7_14_v3,828904,830773,-,antisense
bowtie_circ_002445,Pf3D7_14_v3,862703,862841,+,PF3D7_1420700,NA,Pf3D7_14_v3,860011,863080,+,sense
bowtie_circ_000095,Pf3D7_14_v3,862709,862841,+,PF3D7_1420700,NA,Pf3D7_14_v3,860011,863080,+,sense
bowtie_circ_003717,Pf3D7_14_v3,862715,862907,-,PF3D7_1420700,NA,Pf3D7_14_v3,860011,863080,+,antisense
bowtie_circ_001758,Pf3D7_14_v3,898761,898890,-,PF3D7_1422300,NA,Pf3D7_14_v3,897980,899044,-,sense
bowtie_circ_005170,Pf3D7_14_v3,911061,911169,+,PF3D7_1422600,NA,Pf3D7_14_v3,910227,912152,+,sense
bowtie_circ_002113,Pf3D7_14_v3,925733,925868,-,PF3D7_1423000,NA,Pf3D7_14_v3,924964,926427,-,sense
Pf3D7lncRNA_2164,Pf3D7_14_v3,934113,935219,-,PF3D7_1423200,NA,Pf3D7_14_v3,933059,935357,+,antisense
bowtie_circ_003714,Pf3D7_14_v3,936788,937148,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_004427,Pf3D7_14_v3,936788,937385,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_004036,Pf3D7_14_v3,936788,938141,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_003246,Pf3D7_14_v3,937052,937659,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_004902,Pf3D7_14_v3,937052,938141,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_003138,Pf3D7_14_v3,937579,938141,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_005694,Pf3D7_14_v3,938331,939118,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_001867,Pf3D7_14_v3,938331,939713,+,PF3D7_1423300,NA,Pf3D7_14_v3,936168,941638,+,sense
bowtie_circ_002962,Pf3D7_14_v3,962048,962245,-,PF3D7_1423700,NA,Pf3D7_14_v3,959074,963750,-,sense
bowtie_circ_002753,Pf3D7_14_v3,974291,975073,-,PF3D7_1424100,NA,Pf3D7_14_v3,973853,975543,-,sense
bowtie_circ_002267,Pf3D7_14_v3,974369,974506,-,PF3D7_1424100,NA,Pf3D7_14_v3,973853,975543,-,sense
bowtie_circ_000009,Pf3D7_14_v3,985583,986191,-,PF3D7_1425300,NA,Pf3D7_14_v3,985365,987755,-,sense
